,edit_count,sentiment,neg_sentiment
2016-11-01,5.9,-0.4172289194659781,0.6352104377104377
2016-11-02,5.766666666666667,-0.41731889585618104,0.6352104377104377
2016-11-03,5.666666666666667,-0.44824085126284685,0.6518771043771044
2016-11-04,4.933333333333334,-0.42117509922259067,0.6215740740740741
2016-11-05,4.833333333333333,-0.37753617098801345,0.596574074074074
2016-11-06,4.166666666666667,-0.38197027082875296,0.604510582010582
2016-11-07,4.466666666666667,-0.38416506161213554,0.6059391534391535
2016-11-08,4.6,-0.34880306283554074,0.5864947089947089
2016-11-09,4.533333333333333,-0.35200305538123877,0.5880820105820105
2016-11-10,3.966666666666667,-0.3647017338406788,0.5958201058201058
2016-11-11,3.8333333333333335,-0.36110384975082027,0.592857142857143
2016-11-12,3.7666666666666666,-0.37611308188586634,0.6004761904761905
2016-11-13,3.7333333333333334,-0.3428624917204102,0.5671428571428572
2016-11-14,3.8,-0.3472316396701588,0.5699206349206349
2016-11-15,3.7666666666666666,-0.3139120531547322,0.5365873015873016
2016-11-16,3.6,-0.30745782221041656,0.5165873015873016
2016-11-17,3.533333333333333,-0.32210120540210807,0.5249206349206349
2016-11-18,3.6,-0.3554092286164483,0.5582539682539683
2016-11-19,3.533333333333333,-0.3658487344584452,0.5693650793650794
2016-11-20,3.2666666666666666,-0.38840672178637414,0.5804761904761905
2016-11-21,3.3666666666666667,-0.3593695489920321,0.5671428571428571
2016-11-22,3.3,-0.3625974736303564,0.5671428571428571
2016-11-23,3.2333333333333334,-0.32938788351321974,0.5338095238095237
2016-11-24,3.1333333333333333,-0.3349545248704297,0.5226984126984127
2016-11-25,3.2,-0.34073879338209595,0.5254761904761904
2016-11-26,3.066666666666667,-0.3021641232262528,0.5054761904761905
2016-11-27,3.066666666666667,-0.3021641232262528,0.5054761904761905
2016-11-28,3.033333333333333,-0.2688403604120489,0.47214285714285714
2016-11-29,2.7666666666666666,-0.26516008378967404,0.4554761904761905
2016-11-30,2.7666666666666666,-0.26516008378967404,0.4554761904761905
2016-12-01,2.8333333333333335,-0.2923284967929598,0.4888095238095238
2016-12-02,2.8,-0.2590056022197481,0.4554761904761905
2016-12-03,2.966666666666667,-0.2584222816947907,0.4554761904761905
2016-12-04,3.0,-0.2253990753018667,0.4554761904761905
2016-12-05,3.033333333333333,-0.28339895243682556,0.4888095238095238
2016-12-06,3.066666666666667,-0.2959137423360158,0.4888095238095238
2016-12-07,2.6333333333333333,-0.32035153230977437,0.5007142857142858
2016-12-08,2.3666666666666667,-0.35663171282363315,0.5201587301587302
2016-12-09,2.2,-0.3711539406104693,0.5296825396825396
2016-12-10,1.9666666666666666,-0.34885295785135695,0.5011111111111111
2016-12-11,1.8333333333333333,-0.3609969091084268,0.5077777777777778
2016-12-12,1.6666666666666667,-0.3397232710984018,0.4811111111111111
2016-12-13,1.7,-0.37293408112393484,0.5144444444444445
2016-12-14,1.5,-0.3592447956071959,0.5061111111111111
2016-12-15,1.5333333333333334,-0.3909817556209034,0.5394444444444445
2016-12-16,1.5333333333333334,-0.3909817556209034,0.5394444444444445
2016-12-17,1.4,-0.3735493366585837,0.5144444444444445
2016-12-18,1.7666666666666666,-0.36495140134269355,0.5093162393162394
2016-12-19,1.9666666666666666,-0.3735534883295078,0.5093162393162394
2016-12-20,2.2,-0.3585606862360814,0.500982905982906
2016-12-21,2.066666666666667,-0.38759722324754586,0.5143162393162394
2016-12-22,2.066666666666667,-0.3875909528389155,0.5143162393162394
2016-12-23,2.1333333333333333,-0.38776133966988113,0.530982905982906
2016-12-24,2.1666666666666665,-0.4210675191138763,0.5643162393162393
2016-12-25,1.9666666666666666,-0.43160767931950544,0.5532051282051282
2016-12-26,1.9333333333333333,-0.4635992962043728,0.5532051282051282
2016-12-27,1.9333333333333333,-0.4635992962043728,0.5532051282051282
2016-12-28,1.9333333333333333,-0.4635992962043728,0.5532051282051282
2016-12-29,1.9333333333333333,-0.4635992962043728,0.5532051282051282
2016-12-30,2.033333333333333,-0.49684135230924475,0.5865384615384616
2016-12-31,2.066666666666667,-0.5026066234960733,0.5865384615384616
2017-01-01,2.066666666666667,-0.5026066234960733,0.5865384615384616
2017-01-02,1.9333333333333333,-0.46990816373837446,0.5698717948717948
2017-01-03,2.1333333333333333,-0.5256028933957747,0.5984432234432234
2017-01-04,2.066666666666667,-0.4925403777396213,0.5651098901098901
2017-01-05,2.0,-0.4594454212621382,0.5317765567765568
2017-01-06,2.0,-0.4592897637323073,0.5317765567765568
2017-01-07,1.8666666666666667,-0.42604957259054294,0.4984432234432235
2017-01-08,1.8666666666666667,-0.4303339892263741,0.4984432234432235
2017-01-09,2.066666666666667,-0.4278766874110233,0.5151098901098902
2017-01-10,2.1666666666666665,-0.3951460320388805,0.4984432234432235
2017-01-11,3.9,-0.4059637356817868,0.5202380952380953
2017-01-12,4.1,-0.3961166288617257,0.5154761904761905
2017-01-13,4.066666666666666,-0.4254944171670083,0.5321428571428571
2017-01-14,4.033333333333333,-0.39375745715330085,0.49880952380952387
2017-01-15,4.066666666666666,-0.42677941582232753,0.5321428571428571
2017-01-16,4.066666666666666,-0.42677941582232753,0.5321428571428571
2017-01-17,3.6666666666666665,-0.43504639038763787,0.5372710622710622
2017-01-18,3.5,-0.4035774453555635,0.5206043956043956
2017-01-19,3.2333333333333334,-0.3858484498237661,0.4956043956043956
2017-01-20,3.2,-0.3525432379618378,0.4622710622710623
2017-01-21,3.2,-0.35257495160650126,0.4622710622710623
2017-01-22,3.1333333333333333,-0.3524045647755356,0.44560439560439563
2017-01-23,3.1,-0.31909838533154045,0.4122710622710623
2017-01-24,3.5,-0.32973776922375875,0.43449328449328456
2017-01-25,3.5,-0.32973776922375875,0.43449328449328456
2017-01-26,3.5,-0.32973776922375875,0.43449328449328456
2017-01-27,3.5,-0.32973776922375875,0.43449328449328456
2017-01-28,3.5,-0.32973776922375875,0.43449328449328456
2017-01-29,3.4,-0.2964957131188868,0.40115995115995123
2017-01-30,3.3,-0.2635620289287724,0.3678266178266179
2017-01-31,3.3,-0.2635620289287724,0.3678266178266179
2017-02-01,3.3333333333333335,-0.23044607274152418,0.3511599511599512
2017-02-02,3.1,-0.20777454947704796,0.3225885225885226
2017-02-03,3.1,-0.20777454947704796,0.3225885225885226
2017-02-04,3.1666666666666665,-0.2128253000505241,0.33925518925518927
2017-02-05,3.1333333333333333,-0.1796776371724876,0.30592185592185595
2017-02-06,3.1666666666666665,-0.2117244161692731,0.33925518925518927
2017-02-07,3.1333333333333333,-0.21174100314850333,0.33925518925518927
2017-02-08,2.933333333333333,-0.2141983049638542,0.3225885225885226
2017-02-09,2.8,-0.21371406341865384,0.30592185592185595
2017-02-10,1.1333333333333333,-0.22462501845189503,0.31746031746031744
2017-02-11,0.9,-0.20126131524642307,0.2888888888888889
2017-02-12,0.8666666666666667,-0.16884701202313104,0.2555555555555556
2017-02-13,0.8666666666666667,-0.16884701202313104,0.2555555555555556
2017-02-14,0.8666666666666667,-0.10450976639986038,0.22222222222222227
2017-02-15,0.8666666666666667,-0.10450976639986038,0.22222222222222227
2017-02-16,0.8333333333333334,-0.0715327039361,0.18888888888888894
2017-02-17,0.7666666666666667,-0.07155518978834152,0.17222222222222225
2017-02-18,0.7666666666666667,-0.07155518978834152,0.17222222222222225
2017-02-19,0.8,-0.039362746973832456,0.17222222222222225
2017-02-20,0.7666666666666667,-0.006042620042959849,0.13888888888888892
2017-02-21,0.7666666666666667,-0.006042620042959849,0.13888888888888892
2017-02-22,0.7666666666666667,-0.006042620042959849,0.13888888888888892
2017-02-23,0.36666666666666664,0.0045967638492584225,0.11666666666666668
2017-02-24,0.36666666666666664,0.0045967638492584225,0.11666666666666668
2017-02-25,0.36666666666666664,0.0045967638492584225,0.11666666666666668
2017-02-26,0.36666666666666664,0.0045967638492584225,0.11666666666666668
2017-02-27,0.36666666666666664,0.0045967638492584225,0.11666666666666668
2017-02-28,0.36666666666666664,0.0045967638492584225,0.11666666666666668
2017-03-01,0.36666666666666664,0.0045967638492584225,0.11666666666666668
2017-03-02,0.4,0.036677215496699014,0.11666666666666668
2017-03-03,0.36666666666666664,-0.02759304642677307,0.15
2017-03-04,0.36666666666666664,-0.02759304642677307,0.15
2017-03-05,0.43333333333333335,-0.060823220014572146,0.18333333333333332
2017-03-06,0.43333333333333335,-0.08908547063668569,0.2
2017-03-07,0.4666666666666667,-0.11936411360899607,0.23333333333333334
2017-03-08,0.43333333333333335,-0.0873173346122106,0.2
2017-03-09,0.5333333333333333,-0.07164289702971777,0.19166666666666668
2017-03-10,0.5333333333333333,-0.07164289702971777,0.19166666666666668
2017-03-11,0.6,-0.03949344704548518,0.19166666666666668
2017-03-12,0.6333333333333333,-0.028834736512766943,0.18055555555555555
2017-03-13,0.6666666666666666,-0.062109933462407854,0.2138888888888889
2017-03-14,0.7,-0.03002948181496726,0.2138888888888889
2017-03-15,0.7,-0.03002948181496726,0.2138888888888889
2017-03-16,0.6666666666666666,-0.06134476876921124,0.2138888888888889
2017-03-17,0.6666666666666666,-0.06134476876921124,0.2138888888888889
2017-03-18,0.8,-0.0782277923491266,0.2388888888888889
2017-03-19,0.8,-0.0782277923491266,0.2388888888888889
2017-03-20,0.8,-0.0782277923491266,0.2388888888888889
2017-03-21,0.7666666666666667,-0.11042023516363567,0.2388888888888889
2017-03-22,0.7666666666666667,-0.11042023516363567,0.2388888888888889
2017-03-23,0.8,-0.13752258833911682,0.27222222222222225
2017-03-24,0.8333333333333334,-0.16739928142891988,0.3055555555555556
2017-03-25,0.8666666666666667,-0.2007244707809554,0.3388888888888889
2017-03-26,0.9666666666666667,-0.21053724305497273,0.3611111111111111
2017-03-27,1.0333333333333334,-0.21560628232028747,0.3777777777777778
2017-03-28,1.0333333333333334,-0.21560628232028747,0.3777777777777778
2017-03-29,1.1,-0.21440110521184072,0.3944444444444445
2017-03-30,1.1,-0.21440110521184072,0.3944444444444445
2017-03-31,1.1333333333333333,-0.181244215534793,0.3944444444444445
2017-04-01,1.1,-0.21332466718223358,0.3944444444444445
2017-04-02,1.0333333333333334,-0.18214760339922373,0.3611111111111111
2017-04-03,1.0666666666666667,-0.14914763685729768,0.3611111111111111
2017-04-04,1.0333333333333334,-0.08322282152043448,0.3277777777777778
2017-04-05,1.0666666666666667,-0.07582715700070063,0.3277777777777778
2017-04-06,1.0666666666666667,-0.0788588359951973,0.3277777777777778
2017-04-07,1.0666666666666667,-0.0788588359951973,0.3277777777777778
2017-04-08,0.9333333333333333,-0.06135529776414236,0.3027777777777778
2017-04-09,0.9333333333333333,-0.06135529776414236,0.3027777777777778
2017-04-10,0.8666666666666667,-0.09350474774837494,0.3027777777777778
2017-04-11,0.7666666666666667,-0.08243479960494571,0.2805555555555556
2017-04-12,0.7666666666666667,-0.025207678808106315,0.24722222222222226
2017-04-13,0.7666666666666667,-0.09060574803087446,0.2805555555555556
2017-04-14,0.9666666666666667,-0.10254194935162862,0.3027777777777778
2017-04-15,1.0,-0.12529937624931337,0.33611111111111114
2017-04-16,1.0333333333333334,-0.15855679114659627,0.36944444444444446
2017-04-17,0.9,-0.1416737675666809,0.34444444444444444
2017-04-18,0.9,-0.1416737675666809,0.34444444444444444
2017-04-19,0.9,-0.1416737675666809,0.34444444444444444
2017-04-20,0.9,-0.1416737675666809,0.34444444444444444
2017-04-21,0.9,-0.1416737675666809,0.34444444444444444
2017-04-22,0.9333333333333333,-0.14685077369213104,0.34444444444444444
2017-04-23,1.0333333333333334,-0.13351850509643554,0.33611111111111114
2017-04-24,1.2,-0.07848917775683932,0.30833333333333335
2017-04-25,1.4666666666666666,-0.06790052188767327,0.30126262626262623
2017-04-26,1.4,-0.06283148262235853,0.28459595959595957
2017-04-27,1.4333333333333333,-0.09189618362320794,0.3179292929292929
2017-04-28,1.4666666666666666,-0.10235547655158572,0.3234848484848485
2017-04-29,1.5666666666666667,-0.07350115478038788,0.3234848484848485
2017-04-30,1.5333333333333334,-0.10665804445743561,0.3234848484848485
2017-05-01,1.5666666666666667,-0.08912513554096221,0.3234848484848485
2017-05-02,1.6,-0.12243696550528209,0.3568181818181818
2017-05-03,1.5666666666666667,-0.15543693204720815,0.3568181818181818
2017-05-04,1.6,-0.15690523286660513,0.3568181818181818
2017-05-05,1.5,-0.13098789619074927,0.3234848484848485
2017-05-06,1.4666666666666666,-0.09767757422394222,0.29015151515151516
2017-05-07,1.4666666666666666,-0.09767757422394222,0.29015151515151516
2017-05-08,1.5,-0.13099701371457842,0.3234848484848485
2017-05-09,1.5,-0.13099701371457842,0.3234848484848485
2017-05-10,1.5,-0.13099701371457842,0.3234848484848485
2017-05-11,1.5,-0.13099701371457842,0.3234848484848485
2017-05-12,1.4666666666666666,-0.15494893756177688,0.3234848484848485
2017-05-13,1.7666666666666666,-0.14123113519615596,0.3168181818181818
2017-05-14,1.7,-0.1625283896923065,0.3279292929292929
2017-05-15,2.566666666666667,-0.16707706061410313,0.3254601571268238
2017-05-16,3.6333333333333333,-0.1518929039120808,0.3173793490460157
2017-05-17,4.2,-0.1654824756498564,0.34090876081072163
2017-05-18,4.466666666666667,-0.18158300597622284,0.3659087608107216
2017-05-19,4.566666666666666,-0.1740349664869006,0.37701987192183267
2017-05-20,5.0,-0.18262015053528424,0.3975326924346533
2017-05-21,5.166666666666667,-0.19295961448448776,0.41753269243465324
2017-05-22,5.366666666666666,-0.1870826918770659,0.4133660257679866
2017-05-23,5.266666666666667,-0.13845781573551771,0.38836602576798657
2017-05-24,5.066666666666666,-0.16016195372307843,0.38281047021243103
2017-05-25,5.2,-0.17288113828067525,0.3898811772831381
2017-05-26,5.8,-0.1762645681258494,0.40654784394980475
2017-05-27,6.2,-0.17001120000492237,0.40141963882159964
2017-05-28,6.366666666666666,-0.1685962848306765,0.40003074993271076
2017-05-29,6.333333333333333,-0.17251324512306881,0.40003074993271076
2017-05-30,6.5,-0.1824547058119777,0.4200307499327108
2017-05-31,6.6,-0.2006502599293394,0.43669741659937744
2017-06-01,6.733333333333333,-0.1519841709508899,0.4100307499327107
2017-06-02,6.833333333333333,-0.14730702162859205,0.42114186104382184
2017-06-03,6.766666666666667,-0.17853336255825922,0.42114186104382184
2017-06-04,7.2,-0.192894396853757,0.4442187841207449
2017-06-05,7.5,-0.21217876971328797,0.47014471004667086
2017-06-06,7.633333333333334,-0.2287349805291945,0.4951447100466709
2017-06-07,7.733333333333333,-0.19924486627742194,0.4784780433800042
2017-06-08,8.166666666666666,-0.232528860261302,0.5118113767133375
2017-06-09,8.166666666666666,-0.232528860261302,0.5118113767133375
2017-06-10,8.3,-0.24920071451888562,0.5368113767133376
2017-06-11,8.466666666666667,-0.26042397627260366,0.5568113767133376
2017-06-12,8.2,-0.2734276673100996,0.5634780433800042
2017-06-13,8.2,-0.25673453816797415,0.5551447100466709
2017-06-14,7.366666666666666,-0.26260243953882334,0.55761384584914
2017-06-15,6.6,-0.25187759024128054,0.5523613205966148
2017-06-16,6.033333333333333,-0.23828801850350492,0.5288319088319089
2017-06-17,5.9,-0.22221954107157185,0.5204985754985755
2017-06-18,5.866666666666666,-0.23395808312500643,0.526054131054131
2017-06-19,5.433333333333334,-0.22537289907662278,0.5055413105413106
2017-06-20,5.3,-0.24804654250669683,0.5188746438746439
2017-06-21,5.566666666666666,-0.2339736032498698,0.5126246438746439
2017-06-22,6.466666666666667,-0.28720104915882494,0.5400055962555963
2017-06-23,6.533333333333333,-0.28682286762183257,0.5566722629222629
2017-06-24,6.066666666666666,-0.3081553099849358,0.567783374033374
2017-06-25,5.566666666666666,-0.31593376646093546,0.5733389295889296
2017-06-26,5.133333333333334,-0.2931224335810131,0.5451338013838014
2017-06-27,5.033333333333333,-0.2937728770653989,0.5443004680504681
2017-06-28,4.966666666666667,-0.31871023854420444,0.5443004680504681
2017-06-29,5.3,-0.3226460357587125,0.5487449124949125
2017-06-30,5.2,-0.35524278830295664,0.5654115791615791
2017-07-01,5.033333333333333,-0.37059704731708626,0.5587449124949125
2017-07-02,5.166666666666667,-0.38920221550451534,0.5714433251933252
2017-07-03,5.233333333333333,-0.416821897260217,0.6047766585266585
2017-07-04,5.066666666666666,-0.4044894082052804,0.5983664021164021
2017-07-05,4.8,-0.4184347777932846,0.6057738095238094
2017-07-06,4.833333333333333,-0.41031978789666923,0.6007738095238095
2017-07-07,4.8,-0.39702200389934544,0.5952182539682539
2017-07-08,4.366666666666666,-0.3637380099154654,0.5618849206349206
2017-07-09,4.433333333333334,-0.3639460927106085,0.5785515873015873
2017-07-10,4.3,-0.3472742384530249,0.5535515873015873
2017-07-11,4.266666666666667,-0.350743667171115,0.5585515873015873
2017-07-12,4.366666666666666,-0.32395042964390347,0.545218253968254
2017-07-13,4.4,-0.31723956811995735,0.540218253968254
2017-07-14,4.333333333333333,-0.28406556892962687,0.5068849206349206
2017-07-15,4.166666666666667,-0.27021207837831407,0.500218253968254
2017-07-16,4.2,-0.2440079413709186,0.500218253968254
2017-07-17,4.366666666666666,-0.2634150446643905,0.5094775132275132
2017-07-18,4.6,-0.2638924467421713,0.5113293650793651
2017-07-19,4.733333333333333,-0.295971942728474,0.5446626984126984
2017-07-20,4.833333333333333,-0.26708314000141054,0.5279960317460318
2017-07-21,4.566666666666666,-0.24877785795501298,0.5175793650793651
2017-07-22,3.6333333333333333,-0.22763086369349841,0.49019841269841274
2017-07-23,3.8,-0.2518067914460386,0.5021031746031747
2017-07-24,3.8333333333333335,-0.21905376893423853,0.48543650793650794
2017-07-25,3.7666666666666666,-0.2411867351877311,0.49654761904761907
2017-07-26,3.7666666666666666,-0.2411867351877311,0.49654761904761907
2017-07-27,3.6,-0.2326970910576601,0.47654761904761905
2017-07-28,3.6,-0.2326970910576601,0.47654761904761905
2017-07-29,3.2666666666666666,-0.22984820520357477,0.4721031746031746
2017-07-30,3.2333333333333334,-0.19658880745844237,0.43876984126984125
2017-07-31,3.2666666666666666,-0.22914808705922157,0.4721031746031746
2017-08-01,3.2,-0.22294306069375977,0.4682936507936509
2017-08-02,3.6333333333333333,-0.19925976637100418,0.45273809523809533
2017-08-03,3.533333333333333,-0.2153092482993527,0.4627380952380953
2017-08-04,3.7,-0.19553576303616402,0.4516269841269842
2017-08-05,3.8333333333333335,-0.20742518179709948,0.45755291005291004
2017-08-06,3.7666666666666666,-0.1919562790767541,0.446441798941799
2017-08-07,3.8,-0.22512573539974198,0.4797751322751323
2017-08-08,3.8333333333333335,-0.2564661407447051,0.49644179894179896
2017-08-09,3.933333333333333,-0.2851787074383289,0.5297751322751323
2017-08-10,3.933333333333333,-0.2885533490753363,0.5297751322751323
2017-08-11,3.8,-0.3131034492429287,0.5431084656084657
2017-08-12,3.8333333333333335,-0.31649149122928816,0.5453306878306878
2017-08-13,4.066666666666666,-0.3128831208343544,0.5596164021164022
2017-08-14,3.9,-0.31938820248794936,0.5462830687830689
2017-08-15,3.8666666666666667,-0.3455923394953448,0.5462830687830689
2017-08-16,3.7,-0.3157560704411969,0.5286904761904762
2017-08-17,3.533333333333333,-0.31299383854818724,0.5268386243386244
2017-08-18,3.4,-0.2809143425618846,0.493505291005291
2017-08-19,3.3666666666666667,-0.28715332994148846,0.4990608465608466
2017-08-20,3.2333333333333334,-0.30775724574213936,0.5115608465608467
2017-08-21,3.3,-0.30721668227797466,0.5282275132275133
2017-08-22,3.2666666666666666,-0.3049082870568548,0.5274338624338625
2017-08-23,3.433333333333333,-0.31875874750670935,0.5345767195767196
2017-08-24,3.7333333333333334,-0.30457867039101466,0.5279100529100529
2017-08-25,3.9,-0.32611263844228927,0.5545767195767196
2017-08-26,4.0,-0.3397280446641029,0.5767989417989418
2017-08-27,4.2,-0.34207179002818605,0.5934656084656085
2017-08-28,4.2,-0.3511777497615133,0.6001322751322752
2017-08-29,4.2,-0.3511777497615133,0.6001322751322751
2017-08-30,4.333333333333333,-0.3395926317856425,0.5934656084656085
2017-08-31,4.366666666666666,-0.3099268625132622,0.579021164021164
2017-09-01,3.8666666666666667,-0.305990475080316,0.5612433862433862
2017-09-02,3.7333333333333334,-0.3211529112477151,0.567910052910053
2017-09-03,3.533333333333333,-0.3076966540633686,0.5456878306878307
2017-09-04,3.3,-0.3192256238678145,0.5530952380952381
2017-09-05,3.2666666666666666,-0.34416298534662004,0.5530952380952381
2017-09-06,3.3333333333333335,-0.34406356877277766,0.5530952380952381
2017-09-07,3.2666666666666666,-0.3457371440151381,0.5530952380952381
2017-09-08,3.7,-0.34180230588903504,0.5489285714285714
2017-09-09,3.6333333333333333,-0.35683749706735685,0.5572619047619047
2017-09-10,3.6333333333333333,-0.3431488930303899,0.5572619047619047
2017-09-11,3.533333333333333,-0.3220244701490516,0.5461507936507937
2017-09-12,3.3,-0.32563284054398534,0.5318650793650794
2017-09-13,3.6333333333333333,-0.3384253662327925,0.5551984126984127
2017-09-14,3.8333333333333335,-0.35994305294420986,0.5829761904761904
2017-09-15,3.8333333333333335,-0.3723314362929927,0.5913095238095238
2017-09-16,3.7666666666666666,-0.3749338148203161,0.5913095238095238
2017-09-17,3.933333333333333,-0.40695183219181164,0.6246428571428572
2017-09-18,4.1,-0.418404298606846,0.6315873015873016
2017-09-19,4.066666666666666,-0.4145217484070195,0.6288095238095238
2017-09-20,4.0,-0.4150623118711842,0.6121428571428571
2017-09-21,3.8,-0.39357296087675625,0.5843650793650794
2017-09-22,3.7,-0.3796274091634485,0.5772222222222222
2017-09-23,3.533333333333333,-0.3937749798927042,0.5838888888888889
2017-09-24,3.5,-0.37488116183214715,0.573888888888889
2017-09-25,3.533333333333333,-0.3818286661472585,0.5766666666666667
2017-09-26,3.3333333333333335,-0.37948492078317536,0.56
2017-09-27,3.3,-0.39261988409691384,0.5666666666666667
2017-09-28,3.6333333333333333,-0.4126193438801501,0.5933333333333334
2017-09-29,3.6333333333333333,-0.3997255495025052,0.5866666666666666
2017-09-30,3.433333333333333,-0.4216683262752162,0.5811111111111111
2017-10-01,3.533333333333333,-0.41597523366411526,0.5922222222222223
2017-10-02,3.5,-0.38273477032780645,0.558888888888889
2017-10-03,4.033333333333333,-0.396136324480176,0.5818055555555557
2017-10-04,4.3,-0.38366537280380725,0.575138888888889
2017-10-05,4.466666666666667,-0.3788702677438656,0.5884722222222223
2017-10-06,4.5,-0.3465241199483474,0.5718055555555556
2017-10-07,5.133333333333334,-0.33894547618925575,0.5684722222222223
2017-10-08,5.066666666666666,-0.3340283816875446,0.5654960317460318
2017-10-09,5.566666666666666,-0.31498748186151354,0.5556921101774043
2017-10-10,6.133333333333334,-0.3119935541310592,0.5464328509181452
2017-10-11,6.966666666666667,-0.3279326135588655,0.5555598350451291
2017-10-12,7.5,-0.34439514065016996,0.5805598350451291
2017-10-13,7.566666666666666,-0.3389132820986677,0.5766709461562403
2017-10-14,7.866666666666666,-0.31695594358010115,0.564448723934018
2017-10-15,8.1,-0.3198291020801512,0.5659638754491696
2017-10-16,8.333333333333334,-0.3256102800909858,0.5715194310047252
2017-10-17,8.566666666666666,-0.29530627838878315,0.5548527643380585
2017-10-18,8.7,-0.29033290325378525,0.5506860976713919
2017-10-19,9.0,-0.2936481429018095,0.5506860976713918
2017-10-20,9.1,-0.28730049526136925,0.5617972087825029
2017-10-21,9.233333333333333,-0.27473382994971485,0.5701305421158362
2017-10-22,9.233333333333333,-0.2907314007028124,0.5784638754491696
2017-10-23,9.433333333333334,-0.25701252032397365,0.5602820572673514
2017-10-24,9.433333333333334,-0.28736177691894943,0.5769487239340181
2017-10-25,9.333333333333334,-0.30007925886986825,0.5852820572673514
2017-10-26,9.366666666666667,-0.33157798110523,0.6186153906006847
2017-10-27,9.266666666666667,-0.33154705523528827,0.6186153906006847
2017-10-28,8.933333333333334,-0.31154759545205213,0.5919487239340181
2017-10-29,8.766666666666667,-0.30346722820478855,0.5719487239340181
2017-10-30,8.766666666666667,-0.30346722820478855,0.5719487239340181
2017-10-31,8.666666666666666,-0.3091603208158895,0.5608376128229069
2017-11-01,8.733333333333333,-0.3423915315245077,0.5941709461562402
2017-11-02,8.3,-0.36212709486396627,0.6045876128229071
2017-11-03,8.1,-0.3614258775106223,0.6029209461562404
2017-11-04,7.933333333333334,-0.36622098257056385,0.589587612822907
2017-11-05,7.866666666666666,-0.39036820351989576,0.6062542794895737
2017-11-06,7.2,-0.36472478389652085,0.5762542794895736
2017-11-07,6.8,-0.34905770613945747,0.5667304699657641
2017-11-08,6.233333333333333,-0.33499608267835124,0.5432010582010582
2017-11-09,5.7,-0.3546084718190102,0.5524603174603174
2017-11-10,4.766666666666667,-0.34657632813534955,0.5322222222222223
2017-11-11,4.466666666666667,-0.3442785215906766,0.5310317460317461
2017-11-12,4.1,-0.36952985599959565,0.5449206349206349
2017-11-13,3.8,-0.38179512661686876,0.5515873015873016
2017-11-14,3.433333333333333,-0.37693069763427867,0.5334054834054833
2017-11-15,3.1333333333333333,-0.36664146834723704,0.5111832611832612
2017-11-16,2.7333333333333334,-0.3649274526779442,0.4945165945165945
2017-11-17,2.3333333333333335,-0.34808506936608974,0.46951659451659455
2017-11-18,1.9333333333333333,-0.3340242487269563,0.44729437229437236
2017-11-19,1.8333333333333333,-0.34037189636739645,0.43618326118326123
2017-11-20,1.8,-0.3427887549411511,0.43896103896103894
2017-11-21,1.6666666666666667,-0.3263635546377555,0.413961038961039
2017-11-22,1.3666666666666667,-0.3601156814940392,0.43214285714285716
2017-11-23,1.2666666666666666,-0.3518226806370039,0.43214285714285716
2017-11-24,1.2333333333333334,-0.3185422881491601,0.39880952380952384
2017-11-25,1.3,-0.2970788734536322,0.38769841269841276
2017-11-26,1.5,-0.2792456800265918,0.3781746031746032
2017-11-27,1.5666666666666667,-0.284314932875217,0.3948412698412699
2017-11-28,1.6666666666666667,-0.27154543577205564,0.405952380952381
2017-11-29,1.9333333333333333,-0.2572574141479674,0.41428571428571437
2017-11-30,2.1333333333333333,-0.2684393974996748,0.43650793650793657
2017-12-01,2.1,-0.20321385789485205,0.40317460317460324
2017-12-02,2.0,-0.170076740403024,0.3698412698412699
2017-12-03,3.2666666666666666,-0.15489376317414028,0.36230158730158735
2017-12-04,5.233333333333333,-0.17054791008116005,0.38659537261232185
2017-12-05,6.966666666666667,-0.15186361765287254,0.37301512569874157
2017-12-06,7.566666666666666,-0.17091636564863766,0.39894105162466753
2017-12-07,7.8,-0.17285995081486238,0.40079290347651936
2017-12-08,8.1,-0.18373756315840328,0.42301512569874156
2017-12-09,8.166666666666666,-0.1691337019854093,0.4146817923654082
2017-12-10,8.366666666666667,-0.19007548398308996,0.44245957014318604
2017-12-11,8.366666666666667,-0.20046793413407932,0.44722147490509073
2017-12-12,8.4,-0.1653801817918552,0.430554808238424
2017-12-13,8.266666666666667,-0.15768661822458768,0.4249992526828686
2017-12-14,8.466666666666667,-0.17987991298815276,0.4527770304606463
2017-12-15,8.533333333333333,-0.21309778417727018,0.48611036379397965
2017-12-16,8.933333333333334,-0.2138215870550672,0.5027770304606463
2017-12-17,9.766666666666667,-0.23978783151421942,0.5321103637939797
2017-12-18,9.766666666666667,-0.23978783151421942,0.5321103637939797
2017-12-19,9.833333333333334,-0.2727476553213,0.5654436971273129
2017-12-20,9.833333333333334,-0.2754308776151538,0.565443697127313
2017-12-21,9.866666666666667,-0.2421255743594368,0.565443697127313
2017-12-22,9.966666666666667,-0.22713104467505216,0.5587770304606463
2017-12-23,9.933333333333334,-0.20243463894639413,0.525443697127313
2017-12-24,10.2,-0.22733871619814633,0.5546103637939797
2017-12-25,10.133333333333333,-0.2503360902029342,0.5657214749050908
2017-12-26,10.2,-0.2606178972294693,0.5715415807251965
2017-12-27,10.3,-0.26438934317934165,0.5748749140585299
2017-12-28,10.4,-0.29783478291539006,0.5915415807251966
2017-12-29,10.333333333333334,-0.32199722391076535,0.6054304696140854
